ANSWERED,INCOME,FEMALE,AGE,JOB,NUM_DEPENDENTS,RENT,OWN_RES,NEW_CAR,CHK_ACCT,SAV_ACCT,NUM_ACCTS,MOBILE,PRODUCT
1,29666,0,40,2,1,0,1,0,2,4,2,0,4
1,10702,0,33,2,1,1,0,0,3,4,1,0,2
1,15961,0,37,2,1,0,1,0,1,4,4,1,4
1,12766,0,26,1,1,1,0,0,3,4,4,0,4
0,16760,0,59,2,1,0,1,0,0,0,2,0,0
0,14649,0,42,2,1,0,1,0,1,4,2,0,0
1,14794,0,34,2,1,0,1,0,3,0,1,0,3
1,36930,0,25,2,1,1,0,0,0,0,1,0,4
0,10131,0,67,2,1,0,1,1,1,3,3,0,0
0,129016,0,25,3,1,0,0,0,3,0,0,1,0
1,72679,0,61,2,2,0,1,0,3,4,4,0,4
1,18703,0,44,2,1,0,1,0,1,1,1,1,4
1,15893,1,34,2,1,0,1,0,3,3,3,0,2
1,95281,0,34,2,1,0,1,0,3,0,4,0,2
0,6581,0,24,1,1,0,1,0,1,0,2,0,0
1,58707,0,26,1,1,0,0,0,1,0,3,0,1
0,59782,0,27,2,1,0,1,0,0,0,2,0,0
0,14629,0,21,2,1,0,1,1,3,0,1,0,3
1,2896,0,20,1,1,1,0,1,1,0,2,0,2
1,14346,0,28,2,1,0,0,0,0,0,2,0,4
0,33765,0,21,2,1,1,0,0,1,1,2,0,0
1,15598,0,42,1,1,1,0,0,3,1,4,0,4
0,38711,0,40,2,2,0,0,1,0,0,3,0,0
1,38854,0,28,3,1,1,0,0,3,0,4,1,2
1,18937,0,37,2,1,0,0,0,1,0,3,0,3
1,25876,0,30,3,1,0,1,0,3,0,2,0,3
0,15086,0,27,2,1,0,1,0,0,0,1,0,0
0,124871,0,56,2,1,0,0,1,1,4,2,0,0
0,12533,1,25,3,1,0,0,1,1,0,4,0,0
0,16466,1,28,3,1,0,1,0,0,0,4,0,0
1,77748,0,42,2,1,0,1,0,0,4,1,0,2
1,69019,0,25,3,1,0,0,0,1,3,3,0,4
1,35723,0,26,1,2,0,1,0,3,2,2,0,3
0,39958,0,29,3,1,0,1,0,0,0,2,0,0
0,65536,0,58,3,1,0,1,0,1,3,0,0,0
0,114698,0,47,1,1,1,0,0,3,1,2,1,2
1,7262,0,37,2,1,0,1,0,3,0,4,0,4
0,64068,0,27,2,1,0,1,0,0,4,2,0,0
1,9437,0,28,1,1,1,0,0,1,0,1,0,4
0,39513,0,30,2,1,1,1,0,1,0,4,0,0
0,93613,0,24,3,1,1,0,0,0,4,1,1,0
0,38617,0,29,2,1,0,0,1,0,0,4,0,0
1,14437,0,22,1,1,0,1,0,2,0,2,0,2
0,18091,0,22,2,1,0,1,0,1,0,3,0,0
0,38780,0,23,2,2,0,0,1,0,4,3,0,0
0,90253,0,37,3,1,0,0,0,1,1,1,0,0
0,147278,0,60,3,1,0,0,0,1,1,4,0,0
0,143161,0,26,3,1,0,0,1,1,0,4,0,0
1,86613,0,39,2,1,0,1,0,3,3,2,1,2
0,70484,0,30,3,1,0,1,1,0,4,3,0,0
1,22038,0,25,2,1,0,1,0,1,0,2,1,0
0,13008,0,24,2,2,1,1,0,1,0,4,0,0
0,48981,0,33,3,1,1,0,0,3,0,0,0,0
1,27516,0,35,3,1,0,1,0,3,4,4,1,4
1,101613,0,44,2,1,0,0,0,3,2,2,0,0
1,13467,0,33,1,1,1,0,1,3,1,2,0,2
1,14821,0,32,2,1,1,0,1,0,0,2,0,4
1,5363,0,25,2,1,0,1,1,0,0,4,0,0
0,18939,0,26,3,1,0,1,0,1,0,1,0,0
1,6950,0,35,1,1,0,1,1,3,4,1,1,2
1,59862,0,30,3,2,0,1,0,1,4,1,1,2
1,17003,0,19,2,1,0,1,0,0,2,2,0,1
0,100688,0,43,2,1,0,0,1,3,2,2,0,0
1,27631,0,31,2,1,0,1,0,3,0,2,0,4
1,11897,0,68,2,1,0,0,1,2,0,0,0,3
1,57755,0,31,2,1,0,0,0,1,0,1,0,4
0,48213,0,23,3,1,1,1,0,1,0,1,0,0
0,14340,0,36,0,1,0,1,1,0,0,3,0,0
1,17966,0,23,2,1,1,0,0,3,0,2,0,3
0,28332,0,50,2,1,0,1,0,0,0,4,0,0
0,23800,0,32,2,1,1,1,0,3,2,4,0,0
0,4721,0,39,2,2,1,0,0,1,3,1,0,0
1,68206,1,31,2,1,0,1,0,0,0,2,0,4
1,21320,0,28,2,1,1,0,0,1,0,1,0,3
1,34622,0,43,2,1,1,0,1,3,0,2,0,3
1,30154,0,24,2,1,1,0,0,3,4,2,0,0
0,13413,0,34,1,2,0,1,1,2,0,3,0,0
1,48690,0,35,1,1,1,0,0,3,4,1,0,4
0,62322,0,40,2,1,1,0,0,0,1,3,1,4
1,17449,0,35,2,1,0,1,0,0,2,4,0,4
1,28045,0,33,2,1,1,0,0,0,0,2,1,1
1,21174,0,36,2,1,0,1,0,1,4,2,0,1
1,23428,0,23,2,1,0,1,0,1,4,2,0,0
0,13330,0,57,1,2,0,1,0,0,0,3,0,0
1,30847,0,32,2,2,0,1,0,3,4,2,0,4
1,6080,0,25,2,1,0,1,1,0,0,4,0,4
1,23067,0,39,2,1,0,1,0,3,0,2,0,2
0,4088,0,23,2,2,1,0,0,3,0,2,0,0
1,36207,0,29,2,1,1,0,1,3,0,2,0,3
1,28669,0,34,3,1,0,0,0,0,0,3,1,1
0,13442,0,22,1,1,0,1,0,1,0,1,0,0
0,8600,0,33,2,2,0,0,1,0,4,4,0,0
0,81066,0,23,2,1,0,1,0,1,0,1,0,0
1,37154,0,35,2,1,0,1,0,3,0,2,1,1
1,15052,0,33,1,2,0,1,0,3,0,3,0,1
0,14676,0,21,1,2,0,0,1,0,0,4,0,0
1,19032,0,34,2,1,0,1,0,1,0,1,0,3
1,16168,0,23,2,2,0,1,0,0,0,2,0,4
1,36477,0,39,2,1,1,0,0,2,4,4,0,4
1,6565,0,48,2,1,0,1,1,3,1,3,0,3
1,23224,0,52,1,1,0,1,0,3,0,4,0,0
0,10428,0,35,2,1,0,1,1,1,4,2,0,0
0,48526,0,25,1,1,0,1,0,1,0,2,0,4
1,19877,1,26,2,1,0,1,0,3,0,2,0,2
0,2820,0,51,2,1,0,1,0,2,2,4,0,4
0,66338,0,31,3,1,0,1,0,1,4,0,0,0
1,15768,1,33,2,1,0,1,0,3,3,2,0,2
1,8863,0,24,2,1,0,1,0,3,0,2,0,2
1,69930,0,36,3,2,1,0,0,1,4,3,1,4
0,20800,0,31,2,1,0,1,0,1,0,1,0,0
1,26152,0,29,2,1,0,1,0,0,0,4,0,3
1,10212,0,36,2,1,0,1,1,3,0,2,0,3
1,12953,0,32,2,1,1,0,0,3,0,1,0,4
1,35120,0,36,2,2,0,1,0,3,2,4,0,2
0,11530,0,28,3,2,1,0,0,1,3,4,0,0
1,23052,0,24,1,2,1,0,1,0,1,4,0,2
1,48280,0,26,3,1,1,1,0,3,0,2,1,1
0,118859,0,45,3,2,0,1,0,1,0,2,0,0
0,26638,0,29,1,1,0,1,0,3,0,1,1,1
0,24946,0,23,2,1,0,1,0,3,2,4,0,0
1,14955,0,29,2,1,1,1,0,0,0,4,0,4
0,12253,0,46,1,2,0,1,1,2,1,4,0,0
0,14249,0,28,1,1,1,1,0,3,4,2,0,0
1,21665,0,33,2,1,1,1,0,0,4,1,0,3
0,13881,1,29,2,1,0,1,1,0,0,3,0,0
0,71370,0,36,3,2,1,0,0,1,4,3,1,2
1,27053,0,50,1,1,0,0,1,3,2,4,0,0
1,50535,0,37,2,1,0,1,0,2,0,2,0,2
0,11396,0,31,0,1,0,0,0,0,0,0,0,2
1,65256,0,20,3,2,1,1,0,2,0,4,1,4
1,13128,0,20,2,1,0,1,0,3,0,4,0,4
0,76801,0,50,2,2,0,0,0,0,0,3,0,0
0,8614,0,56,2,1,0,1,0,1,0,2,0,2
1,38450,0,25,1,1,0,1,0,3,4,4,0,4
0,62957,0,31,2,1,0,1,0,0,4,4,0,0
1,93602,0,41,1,2,0,1,0,3,4,2,1,2
1,21774,1,39,3,1,0,1,1,1,2,3,0,3
1,16022,0,31,2,1,0,1,0,3,0,3,0,4
1,20715,0,46,2,1,0,1,0,0,4,3,0,1
0,45952,0,35,3,1,0,1,0,3,0,3,1,3
0,11730,0,30,2,1,1,0,1,3,1,2,0,1
1,39741,0,24,2,1,0,1,0,0,4,2,0,2
0,22360,0,37,1,1,0,1,0,0,3,4,0,4
1,59816,0,29,2,1,0,1,1,1,0,3,0,0
1,30966,0,22,2,1,1,0,0,3,0,3,0,3
1,6976,0,34,1,1,0,1,0,0,0,2,0,2
0,19207,0,36,2,1,0,1,0,0,0,2,0,3
0,52313,0,41,3,1,0,1,0,1,0,2,0,0
0,8978,0,36,2,1,0,1,1,1,0,4,0,0
0,25163,0,24,1,2,0,1,1,3,0,4,0,0
1,14076,0,30,2,1,0,1,0,0,4,3,0,4
1,44465,0,26,1,1,0,1,0,1,1,2,0,4
1,30137,0,29,2,1,0,1,0,3,0,3,0,0
1,38184,0,39,3,1,0,0,0,3,0,4,1,2
1,31892,1,74,2,1,0,1,0,3,0,3,0,4
0,22649,0,30,2,1,0,0,1,1,0,4,0,0
0,84161,0,44,3,1,0,1,0,1,0,4,0,4
0,38890,0,31,3,2,0,0,0,0,0,3,0,0
0,9729,0,36,2,1,1,0,0,1,1,1,0,0
1,27761,0,32,2,1,0,1,0,3,0,4,0,4
1,11059,0,30,0,1,1,1,1,1,0,2,0,2
1,14844,0,41,2,1,0,1,0,1,4,4,0,4
0,10117,0,35,2,1,0,1,0,3,4,4,0,2
0,72196,0,45,2,2,0,1,0,3,1,4,0,3
0,61396,0,23,1,1,1,1,0,0,0,3,0,0
1,24241,0,23,2,1,0,1,0,3,2,0,0,0
0,19086,0,34,2,1,1,0,0,0,0,2,0,0
1,22851,0,30,2,2,0,1,0,3,4,4,0,4
0,79128,0,34,2,1,1,0,0,3,4,1,0,0
1,69776,0,35,3,1,1,0,0,1,1,3,0,4
0,62109,0,68,1,1,0,0,0,3,0,4,0,0
1,10074,0,28,2,1,0,1,1,3,0,4,0,4
1,2884,0,38,1,1,1,1,0,1,0,2,0,4
0,13873,0,34,2,1,1,0,0,0,0,1,0,0
1,13596,0,48,2,1,0,1,0,0,2,4,0,4
0,27020,0,22,2,2,0,1,0,0,0,4,0,0
1,8882,0,48,2,2,1,0,0,1,1,3,0,0
1,20587,0,47,2,1,0,1,0,1,0,4,0,4
1,13048,0,26,2,1,0,1,0,1,0,1,0,1
0,20424,0,23,2,1,1,0,0,3,0,2,0,0
1,11214,0,33,2,1,0,1,1,1,4,4,0,0
0,40147,1,27,2,1,0,0,0,1,0,3,1,0
1,60421,0,30,2,1,0,1,0,3,0,4,0,4
1,11575,0,27,1,1,0,1,1,1,0,2,0,3
1,16714,0,20,2,1,0,1,1,1,3,1,0,0
1,40408,0,55,2,1,1,0,1,3,0,3,0,1
1,40673,0,27,2,2,0,1,0,0,0,2,0,2
0,14014,0,34,2,1,1,0,1,0,4,3,0,0
1,24580,0,30,2,1,1,1,0,1,2,2,0,4
0,71711,0,44,1,1,0,1,1,3,0,2,0,4
0,24327,0,47,1,2,0,1,1,3,1,4,0,0
1,10542,0,44,2,1,0,1,0,3,0,2,0,3
1,19790,0,28,2,1,1,1,0,3,4,2,0,1
0,64012,0,30,2,1,1,0,0,1,0,2,0,0
1,3504,0,29,2,1,1,1,0,0,0,3,0,1
0,8637,0,23,2,1,1,0,0,0,4,1,0,0
0,99724,0,26,2,1,0,1,0,0,0,1,0,0
1,5076,0,24,0,1,0,1,0,3,0,1,0,0
1,11213,0,39,2,1,0,1,0,0,0,2,0,0
0,16035,0,44,2,1,0,1,0,0,0,2,0,0
0,87738,0,47,2,1,0,1,0,3,0,1,0,0
1,23497,0,52,3,1,1,1,0,0,0,4,0,4
1,63524,0,28,1,1,1,0,1,3,0,3,0,3
0,29654,0,27,2,1,0,1,0,0,4,2,0,0
1,20804,0,33,2,1,0,1,0,3,4,3,0,2
1,21885,0,26,2,1,0,1,0,3,0,2,0,1
1,60940,0,27,2,1,0,1,0,1,0,3,0,2
0,94097,0,46,3,1,1,0,0,3,0,1,1,0
1,15806,0,36,1,1,1,0,0,3,1,2,0,4
1,23734,0,24,2,1,0,1,0,0,0,4,0,0
0,23612,1,35,2,1,0,0,0,2,0,1,0,3
0,26930,0,41,2,2,0,1,0,0,0,4,0,0
0,126660,0,31,2,2,0,0,0,1,2,2,0,0
1,6554,0,28,1,1,1,0,0,3,4,4,0,2
0,70494,0,52,1,1,0,1,0,0,0,3,0,0
0,13619,1,36,2,1,0,1,1,0,0,3,0,0
1,11131,0,29,2,2,0,1,0,1,0,2,0,4
0,48041,0,29,2,1,0,1,0,0,0,2,0,0
0,23244,1,26,2,1,1,0,0,0,4,1,0,0
0,23485,0,26,2,1,0,0,0,0,0,2,0,0
0,12876,0,29,2,1,0,1,1,0,0,0,0,0
1,18292,0,47,0,1,1,1,1,3,0,1,0,0
0,15171,0,47,2,1,1,1,0,3,0,3,0,4
1,86676,0,28,2,1,0,1,0,3,3,2,0,0
1,13082,0,22,2,2,0,0,0,3,1,4,0,4
1,72459,0,39,1,1,0,1,1,3,0,2,0,4
0,12494,0,27,2,1,0,1,0,1,0,2,0,4
1,19146,0,21,2,1,1,1,0,3,0,3,0,4
0,19083,0,41,3,1,0,1,0,2,0,0,0,0
1,31731,0,22,2,1,0,0,0,0,0,1,0,1
1,38718,0,41,1,2,0,1,1,2,0,1,0,1
0,11978,0,24,2,1,0,1,0,1,0,2,0,0
1,28696,0,36,2,2,0,1,0,3,1,4,0,4
1,43541,0,43,3,1,0,1,0,3,2,2,0,2
0,11088,0,32,2,1,0,1,1,3,0,1,0,1
0,19808,0,33,2,1,0,1,0,2,0,2,0,2
0,19273,0,45,3,1,0,1,0,2,0,4,0,0
0,12789,0,60,2,1,0,1,1,3,0,4,0,4
0,116826,0,48,3,1,1,0,0,3,0,2,0,0
1,11121,0,26,2,1,0,1,0,0,0,1,0,2
1,12025,0,23,2,1,0,1,0,1,0,1,0,1
0,30278,0,54,2,1,0,1,1,3,4,2,0,0
1,26264,0,24,3,1,0,0,0,3,0,1,1,1
1,14464,0,26,2,1,0,1,0,1,0,2,0,1
0,60499,0,31,3,1,0,1,0,0,0,4,0,0
1,25605,0,62,1,1,0,1,0,3,0,2,0,2
1,26240,1,23,2,1,0,1,0,0,0,2,0,1
0,83091,0,42,3,1,0,0,0,1,0,4,0,0
0,51293,0,44,3,1,1,1,1,0,0,0,0,0
0,46448,0,23,3,1,0,1,0,1,3,2,0,0
0,13640,1,20,2,1,0,1,0,1,1,4,0,2
1,12243,0,61,2,1,0,1,0,3,4,4,0,2
0,124365,0,37,2,1,0,0,1,1,4,2,0,0
1,28809,0,26,2,1,0,1,0,3,4,4,0,4
1,26256,0,27,3,1,1,0,0,0,2,2,0,3
0,17455,0,25,1,1,0,0,0,1,0,3,0,0
0,18828,0,23,2,1,0,1,0,3,0,1,0,0
1,38383,0,32,3,1,0,0,1,3,1,1,1,4
1,28879,0,34,1,1,0,0,0,0,0,3,1,1
1,85171,0,26,2,1,1,0,0,0,4,2,0,4
0,26389,0,23,2,1,0,0,1,1,1,2,0,0
0,9291,0,28,2,2,0,0,1,0,0,4,0,0
1,9002,0,39,2,1,0,1,1,0,0,4,0,4
0,38800,1,27,2,1,0,1,0,3,4,2,1,0
0,9310,0,20,1,1,0,1,1,3,1,4,0,0
1,69849,0,25,2,2,1,0,0,1,0,3,0,4
1,16702,0,58,1,1,0,1,0,0,0,4,0,4
0,8915,0,32,2,1,0,1,0,1,0,2,0,0
1,24057,0,31,3,1,0,1,0,3,0,0,0,3
1,29639,0,53,3,2,0,1,1,2,0,4,0,4
0,79136,0,34,2,1,0,0,0,3,4,1,0,0
1,28601,0,68,3,1,0,0,0,0,0,2,1,1
1,37613,0,23,2,1,0,1,0,3,3,2,0,4
1,78001,0,29,2,1,1,0,0,1,3,4,0,4
1,3428,0,27,2,2,1,0,0,3,3,1,0,2
0,62091,0,30,2,1,1,0,0,0,1,2,1,4
1,23077,0,33,2,1,1,1,0,3,0,3,0,0
1,13050,0,36,1,1,1,0,0,3,4,4,0,4
0,29707,0,32,2,2,0,1,0,3,0,2,0,4
0,64441,0,52,2,1,1,0,0,1,0,4,0,0
1,24465,0,63,1,1,0,0,0,3,2,4,0,4
0,127169,0,30,3,1,1,0,1,3,4,4,0,0
0,96337,0,24,2,1,0,1,0,0,0,3,1,0
0,48383,0,59,2,1,0,1,1,0,0,3,0,0
0,16516,0,27,2,1,0,1,0,0,0,2,0,0
1,6874,0,29,2,1,0,1,0,0,0,3,0,2
0,18536,0,23,2,2,0,1,0,1,4,2,0,4
1,31576,0,36,2,1,0,1,1,1,4,2,0,4
0,77346,0,37,2,1,1,0,0,0,0,3,0,4
1,24287,0,30,2,1,0,1,0,1,0,2,0,0
0,110454,0,27,2,1,0,1,0,2,3,2,0,0
0,124863,0,30,3,1,0,0,0,1,0,4,1,0
1,14439,0,24,3,1,0,1,0,3,0,2,0,2
1,31955,0,56,1,1,1,0,0,1,2,4,0,3
0,21837,1,29,2,1,0,0,1,0,0,2,0,0
0,68439,0,26,3,2,0,1,1,0,1,0,0,0
1,22020,0,35,2,2,0,1,1,1,0,4,0,0
0,90208,1,45,1,1,0,1,1,0,0,4,0,0
0,19331,1,35,2,1,0,1,0,3,0,4,0,0
1,47012,0,40,2,1,0,0,0,2,0,3,1,4
1,15284,1,48,2,1,0,1,0,3,3,3,0,2
1,130515,0,38,3,1,0,0,0,1,0,0,1,0
1,60176,0,34,2,1,1,1,1,1,0,3,0,4
0,12754,0,24,2,1,0,0,0,2,0,2,0,0
0,8511,0,31,2,1,1,0,1,0,0,3,0,0
1,19363,0,31,2,1,0,1,1,0,0,3,0,4
1,18535,0,34,1,1,0,1,0,1,0,0,1,1
1,21117,0,32,2,2,0,1,0,3,4,3,0,4
0,62089,0,28,2,1,1,0,0,0,2,2,0,0
0,43327,0,22,3,1,0,1,1,3,0,3,0,0
1,18194,0,34,2,1,0,1,0,3,0,3,0,0
0,12333,0,48,2,1,0,1,0,1,0,2,0,0
1,8136,0,63,2,1,1,1,0,3,0,2,0,2
1,69854,0,47,3,1,1,0,0,1,0,3,0,4
1,18928,0,30,2,1,0,0,0,2,0,4,0,2
1,14896,0,39,1,1,1,0,1,3,0,4,0,4
0,38112,0,66,1,2,0,0,0,1,1,3,0,0
0,17497,0,31,2,1,0,1,0,0,0,1,0,0
0,18652,0,51,2,1,1,1,0,0,0,2,0,0
0,29606,0,35,2,1,0,1,0,0,0,2,0,0
0,15684,0,27,2,1,0,0,0,0,0,3,0,0
1,51644,0,25,2,1,0,1,0,2,0,3,0,2
1,6935,0,24,1,1,0,1,0,0,0,2,0,0
1,34804,0,46,3,1,0,1,0,3,0,4,0,4
0,48036,0,26,3,1,0,0,0,3,0,0,0,0
0,28677,0,33,2,1,0,1,0,1,4,3,0,2
0,14647,0,36,2,1,0,1,0,3,0,2,0,4
0,13600,0,24,2,1,0,0,0,2,3,3,0,0
0,40932,0,66,2,2,1,0,0,0,0,2,0,0
0,20305,0,39,2,1,0,1,0,3,1,2,0,2
1,20075,1,23,2,1,0,0,0,3,0,2,0,0
1,19387,0,25,2,1,0,1,0,3,0,4,0,2
0,21926,1,31,2,1,1,1,0,0,0,4,0,0
0,25647,0,24,3,1,0,1,0,1,4,2,0,0
0,19369,0,21,1,2,1,0,0,0,0,2,0,0
0,38711,0,48,2,1,0,1,0,0,0,2,0,0
1,24991,0,26,1,1,0,0,0,3,2,2,0,0
1,32818,0,31,2,1,0,1,0,3,4,3,1,0
0,20260,0,34,3,1,0,1,0,1,3,0,0,0
0,90635,0,20,3,1,1,0,0,1,1,1,0,0
1,38378,0,61,2,1,0,0,1,3,0,2,0,0
1,30057,0,29,2,1,0,1,0,0,0,2,0,1
1,23368,1,36,3,1,0,1,1,3,2,3,0,3
0,9078,0,31,2,2,0,1,1,1,0,4,0,0
1,7384,0,38,2,1,0,1,0,1,4,4,1,4
1,19784,1,22,2,1,0,1,0,0,0,2,0,2
1,62877,0,24,1,1,1,0,1,3,0,2,0,3
1,16413,1,58,1,1,0,1,0,3,3,2,0,2
1,13553,0,43,1,1,0,1,0,3,0,2,0,2
0,76055,0,30,2,1,0,0,0,1,0,2,0,0
1,38896,0,23,2,1,0,1,0,3,1,1,0,4
0,27493,0,30,2,1,0,1,0,1,4,4,0,0
0,15041,0,32,2,1,0,1,1,3,0,2,0,3
1,6053,0,24,1,1,0,0,0,1,0,1,0,1
0,140286,0,34,3,1,0,1,1,1,0,1,0,0
0,27566,0,39,2,1,0,1,1,3,0,3,0,0
0,30031,0,29,2,1,1,0,0,1,1,2,0,0
0,17586,0,33,2,1,0,1,0,1,4,2,0,4
0,127360,0,35,3,1,0,0,1,3,4,2,0,3
0,114781,0,24,2,1,0,0,0,0,0,2,1,0
1,26726,0,38,2,1,0,1,0,0,0,2,0,2
1,22931,0,25,2,1,0,1,0,1,2,2,0,0
1,19111,0,22,2,1,1,1,0,3,0,3,0,3
0,12520,0,23,2,1,0,1,1,3,2,2,0,4
1,47829,0,27,2,2,0,1,0,0,0,1,1,3
0,24680,0,22,0,1,0,1,0,0,0,0,0,0
0,64607,0,52,3,1,0,1,0,1,4,0,0,0
1,78463,0,45,2,2,0,0,0,0,0,3,0,4
1,24181,0,21,3,1,1,1,0,3,1,0,0,3
1,16187,0,39,1,1,0,1,0,3,1,2,0,2
1,12851,0,28,2,2,0,1,0,0,1,4,0,4
1,95952,0,27,2,1,0,1,0,3,0,2,0,2
1,51279,0,47,2,1,0,1,0,3,0,3,0,0
0,18751,0,25,2,1,1,0,0,0,0,2,0,0
0,21959,0,24,2,1,1,1,0,0,0,2,0,0
1,10580,0,45,3,1,0,1,1,0,3,2,0,3
0,22131,0,25,3,1,1,1,0,1,0,2,0,0
0,14648,0,23,1,1,1,1,1,3,4,2,0,0
0,30178,0,21,2,1,0,1,0,0,0,2,0,0
0,66876,0,63,2,1,0,1,0,0,0,4,0,0
1,15732,0,31,2,2,1,0,1,3,2,2,0,0
1,85322,0,43,2,1,1,0,0,3,4,2,0,2
1,6224,0,26,1,2,0,1,0,0,0,2,0,3
1,29469,0,30,2,1,1,0,0,1,0,1,0,0
1,17091,0,48,1,1,0,1,0,3,1,2,0,2
0,9354,0,42,0,1,0,1,0,0,2,0,0,0
0,24011,0,35,2,1,0,1,0,3,2,4,0,0
0,12511,0,34,3,1,0,1,1,1,0,0,0,0
1,14624,0,38,2,1,0,1,0,1,0,3,0,3
1,31133,0,44,2,2,0,1,0,3,4,2,0,0
1,4587,0,44,3,1,0,0,0,1,0,2,0,3
1,19907,0,23,2,1,0,1,0,3,0,2,0,2
1,13810,0,45,2,1,0,1,0,1,0,3,0,3
1,14034,0,27,2,1,0,1,0,1,0,2,0,1
1,28349,0,23,2,2,0,1,0,3,1,2,0,4
1,27635,0,20,2,1,0,1,0,3,0,4,0,2
1,10075,0,49,2,1,0,1,0,1,0,2,0,4
1,30964,0,65,2,1,0,1,0,0,0,3,0,1
0,20502,0,37,2,1,0,1,0,2,0,2,0,0
1,33656,0,47,1,1,0,1,0,2,0,4,0,4
1,12159,0,47,3,1,0,1,1,1,0,4,0,0
1,19543,0,35,2,1,1,0,0,1,0,3,0,3
0,19980,0,53,2,1,0,0,0,1,0,4,0,2
1,19977,0,31,3,2,1,0,0,3,0,3,0,2
0,48228,1,35,2,1,0,1,1,0,0,3,0,1
0,9868,0,29,3,1,0,1,1,2,2,3,0,0
1,21255,0,40,2,1,1,0,0,0,0,2,0,0
0,50703,0,49,3,1,0,1,0,1,0,2,0,0
0,19360,0,40,2,1,1,0,0,1,0,1,0,0
1,7928,0,32,2,1,0,1,0,3,0,2,0,2
1,7349,0,28,0,1,0,0,0,2,3,1,0,2
1,17207,0,21,3,1,0,1,0,1,0,0,1,2
1,13234,0,42,2,1,1,0,0,3,0,1,0,4
0,48592,0,36,2,1,0,1,1,0,4,3,0,0
1,101183,0,21,2,1,0,0,0,3,1,3,0,4
1,4764,0,65,2,1,0,1,0,3,0,4,0,4
0,14842,0,22,2,1,1,0,0,0,0,3,0,0
0,112659,0,27,3,1,0,1,0,1,0,2,0,0
0,7784,0,30,1,1,0,1,0,1,2,3,0,0
0,27568,0,26,2,1,0,0,1,3,0,3,1,0
0,126437,0,44,2,1,0,0,0,1,0,4,1,0
1,58747,0,23,2,1,0,1,0,2,0,2,0,0
1,34524,0,36,1,1,0,1,0,3,0,3,0,4
0,12492,0,23,1,1,0,1,1,3,0,2,0,0
0,26365,0,28,1,1,0,1,0,1,1,2,0,0
1,7525,0,20,3,1,0,1,0,3,0,4,0,4
1,19665,0,27,2,1,0,1,0,3,1,2,0,2
1,11453,1,35,1,1,0,1,0,0,4,4,0,0
1,15544,0,55,2,1,0,1,0,3,0,1,0,2
1,31433,0,38,3,1,0,1,0,3,4,2,1,4
0,21191,1,35,2,1,0,0,0,0,0,2,0,4
1,12159,0,49,2,1,0,0,1,1,0,3,0,3
1,31848,0,45,2,1,0,1,0,3,0,1,0,0
0,114680,0,32,3,1,0,1,0,1,0,2,0,0
1,22554,0,25,2,1,1,0,0,1,0,3,0,4
1,20608,0,29,2,1,0,1,0,1,4,3,0,1
1,140003,0,34,3,1,0,1,0,1,0,3,0,0
1,27276,0,38,2,1,0,1,0,3,0,4,0,2
1,12605,0,24,1,1,1,0,0,3,0,4,0,4
0,12932,0,28,2,1,0,1,0,1,1,2,0,0
1,17726,0,34,2,1,0,1,1,0,0,1,0,3
0,28083,0,29,2,1,0,1,1,3,0,3,0,4
1,9606,0,31,2,1,0,1,0,2,0,2,0,2
1,14006,0,64,2,1,0,1,1,1,0,1,0,4
1,9529,0,27,2,1,0,0,0,3,4,4,0,4
1,36774,0,26,2,1,0,0,1,3,0,4,0,4
0,8249,0,49,0,1,0,1,0,0,0,0,0,0
1,17892,0,36,2,1,0,1,0,1,3,4,1,3
1,20317,0,22,2,2,1,0,0,3,0,3,0,2
1,8881,0,66,2,1,0,1,0,1,0,2,0,2
1,13199,0,28,2,1,0,1,0,3,0,2,0,2
1,22520,0,30,3,2,0,1,1,0,4,3,0,3
0,80863,0,49,2,1,1,0,0,0,4,1,0,0
0,40639,0,24,2,1,0,0,1,0,0,4,0,0
1,33899,0,35,0,1,0,1,0,0,0,0,0,4
0,13528,0,28,2,1,1,0,0,0,0,1,0,2
1,9469,0,29,2,1,1,0,0,3,4,4,0,1
1,26866,0,36,2,1,1,0,0,1,0,2,1,3
0,21236,0,31,2,1,0,1,0,0,0,3,0,0
0,63991,0,59,2,1,1,0,0,1,0,4,0,0
0,31317,0,24,2,1,0,1,0,0,0,2,0,0
0,83746,0,27,2,1,0,0,0,0,4,4,1,0
1,6177,0,21,0,1,0,1,0,3,0,0,0,4
1,25936,0,31,2,1,0,1,0,0,0,2,0,1
1,36032,0,42,1,1,1,0,0,0,0,3,0,0
0,12679,0,35,2,2,0,0,0,0,0,0,0,0
1,32089,1,34,3,1,0,1,0,3,2,2,0,2
1,70267,0,31,3,1,1,0,0,1,4,4,1,4
0,23349,1,65,2,1,0,1,0,0,1,0,0,0
1,60257,0,33,1,1,0,1,0,3,0,4,0,4
1,36100,0,23,2,1,0,1,0,1,0,2,0,2
1,4258,0,34,2,1,0,1,0,0,0,1,0,1
1,14965,0,36,1,1,0,0,0,3,1,2,0,4
0,13473,0,25,2,2,1,0,1,0,0,0,0,0
1,19118,0,31,1,1,1,0,0,2,3,2,0,2
0,22430,0,42,2,1,0,1,0,1,0,4,0,0
1,19651,0,61,2,1,0,1,0,2,4,3,0,4
0,40228,0,29,2,1,0,1,1,0,1,2,0,0
1,18147,0,20,3,2,0,1,0,2,4,4,0,0
